Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:05:05:312, 0, 108156, 15859, 955703, 251908, -297710, 106870, 
00:05:05:324, 0, 107171, 15781, 954765, 396946, -7633, 259542, 
00:05:05:335, 0, 108468, 14921, 954921, 366412, -83969, 68702, 
00:05:05:351, 0, 108000, 14093, 955375, 389313, 76335, 15267, 
00:05:05:363, 0, 108312, 15515, 955875, 488549, 38167, 38167, 
00:05:05:375, 0, 106812, 13843, 956437, 290076, 267175, -7633, 
00:05:05:386, 0, 107796, 13546, 958078, 343511, 152671, 15267, 
00:05:05:398, 0, 107500, 14234, 955812, 389313, 145038, 30534, 
00:05:05:425, 0, 107031, 12984, 953531, 351145, 206106, 167938, 
00:05:05:437, 0, 107203, 14656, 955218, 312977, -22900, 106870, 
00:05:05:449, 0, 106984, 13078, 952953, 244274, -106870, 83969, 
00:05:05:460, 0, 107609, 12593, 956203, 183206, 76335, 221374, 
00:05:05:476, 0, 105828, 13015, 952937, 282442, -83969, 152671, 
00:05:05:488, 0, 106218, 13875, 953625, -7633, -15267, 99236, 
00:05:05:500, 0, 107437, 13328, 953640, 99236, -450381, 114503, 
00:05:05:523, 0, 106750, 12281, 952953, 53435, 0, -22900, 
00:05:05:539, 0, 106140, 13546, 955671, 152671, 198473, -99236, 
00:05:05:550, 0, 105968, 13546, 954796, 213740, 351145, 91603, 
00:05:05:562, 0, 103984, 10406, 955203, 61068, 244274, -30534, 
00:05:05:574, 0, 107312, 13171, 955687, 221374, 496183, -114503, 
00:05:05:585, 0, 107078, 12218, 954484, -7633, 435114, -83969, 
00:05:05:601, 0, 105734, 13359, 955859, 335877, 534351, -167938, 
00:05:05:613, 0, 107796, 11234, 957843, 99236, 603053, -30534, 
00:05:05:625, 0, 106171, 12375, 953656, 221374, 419847, -145038, 
00:05:05:636, 0, 105484, 15234, 953234, 167938, 473282, -68702, 
00:05:05:648, 0, 106984, 11156, 955718, 274809, 267175, 129771, 
00:05:05:664, 0, 106578, 13406, 955421, 129771, 206106, 53435, 
00:05:05:675, 0, 105890, 12562, 955593, 229007, 290076, 83969, 
00:05:05:687, 0, 107593, 11968, 954234, 305343, 61068, 38167, 
00:05:05:699, 0, 106250, 12250, 956578, 206106, 465648, 167938, 
00:05:05:710, 0, 107062, 13015, 955671, 259542, 343511, -68702, 
00:05:05:726, 0, 105671, 12000, 954734, 259542, 389313, -30534, 
00:05:05:738, 0, 107312, 10968, 956875, 61068, 519084, -15267, 
00:05:05:750, 0, 107312, 12046, 963218, 137404, 778626, -83969, 
00:05:05:761, 0, 104578, 10265, 946015, 206106, 381679, -15267, 
00:05:05:773, 0, 106515, 10718, 949453, 213740, 442748, -114503, 
00:05:05:789, 0, 105609, 12093, 953156, 68702, 259542, 38167, 
00:05:05:800, 0, 105859, 11187, 955125, 30534, 305343, 45801, 
00:05:05:812, 0, 104812, 10625, 952953, 30534, 145038, 83969, 
00:05:05:824, 0, 105093, 9593, 949843, 45801, 305343, 53435, 
00:05:05:839, 0, 106328, 11765, 956406, -68702, 473282, 61068, 
00:05:05:851, 0, 105296, 10125, 954375, -160305, 22900, -7633, 
00:05:05:863, 0, 105109, 9796, 952437, -99236, 458015, 167938, 
00:05:05:875, 0, 106796, 12062, 955843, -22900, 38167, 106870, 
00:05:05:886, 0, 107000, 10921, 957843, -53435, 38167, 53435, 
00:05:05:902, 0, 105359, 9968, 955000, -114503, 30534, 229007, 
00:05:05:937, 0, 106609, 12125, 954703, -114503, 251908, 129771, 
00:05:05:949, 0, 106171, 11390, 954125, 160305, 251908, 137404, 
00:05:05:964, 0, 107250, 8921, 957312, 198473, 129771, -76335, 
00:05:05:976, 0, 106562, 10625, 956812, 15267, 106870, 53435, 
00:05:05:988, 0, 106109, 9703, 953437, 22900, -129771, 91603, 
00:05:06:00, 0, 105859, 10250, 955906, 53435, -251908, 68702, 
00:05:06:11, 0, 105265, 11546, 956500, 22900, -435114, 274809, 
00:05:06:27, 0, 106281, 11875, 955437, 99236, -480916, 160305, 
00:05:06:39, 0, 105328, 12875, 955343, -76335, -335877, 198473, 
00:05:06:50, 0, 107453, 13328, 954984, -53435, -458015, 183206, 
00:05:06:62, 0, 106156, 12921, 952984, -76335, -183206, 99236, 
00:05:06:74, 0, 106921, 12171, 954875, 7633, -183206, 122137, 
00:05:06:89, 0, 106859, 13609, 956906, -236641, -427481, 221374, 
00:05:06:101, 0, 107078, 13500, 954500, -274809, -30534, 183206, 
00:05:06:113, 0, 108328, 12796, 956859, -53435, 236641, 15267, 
00:05:06:125, 0, 107531, 12875, 957859, -15267, 297710, 0, 
00:05:06:136, 0, 106812, 12328, 957390, -15267, 610687, 53435, 
00:05:06:175, 0, 106781, 13500, 953921, 30534, 465648, 7633, 
00:05:06:187, 0, 105687, 11671, 956234, 114503, 335877, 106870, 
00:05:06:199, 0, 106328, 11578, 956046, 7633, 175572, 106870, 
00:05:06:214, 0, 106546, 10687, 955437, 137404, 389313, 91603, 
00:05:06:226, 0, 106921, 11640, 954765, 152671, 106870, 91603, 
00:05:06:238, 0, 107312, 12343, 954343, 45801, 198473, 99236, 
00:05:06:250, 0, 107015, 11515, 953218, 122137, 274809, -38167, 
00:05:06:261, 0, 107437, 11734, 953921, -76335, -190839, 99236, 
00:05:06:277, 0, 106343, 12062, 954937, 129771, -320610, 198473, 
00:05:06:289, 0, 106875, 13984, 956093, 7633, -320610, -15267, 
00:05:06:300, 0, 106609, 11765, 956468, 106870, -236641, 213740, 
00:05:06:312, 0, 105953, 12265, 956015, 175572, 22900, 30534, 
00:05:06:324, 0, 106406, 11500, 954609, 76335, 198473, 0, 
00:05:06:339, 0, 106125, 11765, 955343, 68702, 442748, 53435, 
00:05:06:351, 0, 106234, 11984, 954640, -99236, 137404, 129771, 
00:05:06:363, 3421, 106421, 11687, 954421, -91603, -38167, 221374, 
00:05:06:375, 3421, 106625, 12828, 954812, -15267, 183206, 45801, 
00:05:06:386, 3421, 106937, 13437, 955703, 22900, -297710, 99236, 
00:05:06:402, 3421, 106859, 11921, 956421, 183206, 22900, 53435, 
00:05:06:414, 3421, 106531, 13828, 954859, -53435, -7633, 160305, 
00:05:06:425, 3421, 105734, 12875, 954375, 229007, 167938, 122137, 
00:05:06:437, 3421, 106515, 11390, 955328, -129771, 183206, 152671, 
00:05:06:449, 3421, 106953, 13046, 953812, 61068, 389313, 99236, 
00:05:06:464, 3421, 106625, 11968, 953765, -76335, 91603, 15267, 
00:05:06:476, 3421, 106234, 12781, 955453, -45801, 320610, 206106, 
00:05:06:488, 3421, 106953, 12421, 956796, -145038, 282442, 106870, 
00:05:06:500, 3421, 105968, 12078, 956937, -7633, -99236, 183206, 
00:05:06:511, 3421, 107171, 11906, 954937, -122137, -83969, 175572, 
00:05:06:527, 3421, 106593, 13390, 955468, 76335, -7633, 76335, 
00:05:06:539, 3421, 106453, 13890, 955984, 7633, -251908, 61068, 
00:05:06:574, 3421, 108421, 12125, 954093, 198473, 0, 76335, 
00:05:06:589, 3421, 105937, 12859, 951750, -7633, -7633, 45801, 
00:05:06:601, 0, 106218, 12625, 955625, -7633, -15267, 61068, 
00:05:06:613, 0, 106703, 12781, 954218, 137404, -122137, 198473, 
00:05:06:625, 0, 106437, 14062, 954250, 106870, -167938, 99236, 
00:05:06:636, 0, 107046, 13468, 956937, -45801, -175572, 106870, 
00:05:06:652, 0, 106515, 14359, 954906, -15267, 236641, -38167, 
00:05:06:664, 0, 106343, 11859, 954484, 7633, 312977, 68702, 
00:05:06:675, 0, 106390, 12515, 955000, 68702, 206106, 129771, 
00:05:06:687, 0, 106140, 12000, 954328, 91603, 328244, 22900, 
00:05:06:699, 0, 106812, 12421, 956156, 30534, 274809, 45801, 
00:05:06:714, 0, 106609, 12984, 953921, 7633, 106870, 22900, 
00:05:06:726, 0, 107000, 12796, 955406, -99236, 244274, 45801, 
00:05:06:738, 0, 105656, 11281, 953265, 68702, 0, -45801, 
00:05:06:750, 0, 105781, 12796, 954593, 53435, 129771, 145038, 
00:05:06:761, 0, 107609, 12906, 953140, -30534, 83969, 167938, 
00:05:06:777, 0, 106593, 13578, 954562, 15267, 137404, 15267, 
00:05:06:800, 0, 106437, 11781, 955234, 61068, 167938, 38167, 
00:05:06:812, 0, 106062, 10171, 951406, 76335, 259542, 61068, 
00:05:06:824, 0, 107468, 12375, 955062, -38167, -38167, 183206, 
00:05:06:839, 0, 106296, 12406, 956171, 7633, -61068, 129771, 
00:05:06:851, 0, 105453, 13218, 954921, -152671, -53435, 160305, 
00:05:06:863, 0, 106796, 11968, 954671, -30534, -68702, 137404, 
00:05:06:875, 0, 107953, 10312, 953843, 76335, 366412, 68702, 
00:05:06:886, 0, 106843, 11593, 953968, 206106, -38167, 175572, 
00:05:06:914, 0, 106343, 13546, 956953, -15267, -30534, 76335, 
00:05:06:925, 0, 106953, 13906, 956671, 38167, -274809, 183206, 
00:05:06:937, 0, 107281, 13406, 954328, -15267, -114503, 213740, 
00:05:06:949, 0, 107109, 12796, 955453, -22900, 137404, 152671, 
00:05:06:964, 0, 106234, 12406, 954812, -22900, 68702, 15267, 
00:05:06:976, 0, 107296, 13125, 954890, 175572, -38167, 167938, 
00:05:06:988, 0, 107453, 12687, 954312, 122137, 7633, 61068, 
00:05:07:00, 0, 106781, 13937, 956812, -7633, 7633, 76335, 
00:05:07:11, 0, 107234, 11046, 952671, -38167, 129771, 38167, 
00:05:07:39, 0, 106703, 13578, 955343, -22900, -190839, 38167, 
00:05:07:50, 0, 107187, 13375, 952718, 45801, -114503, 198473, 
00:05:07:62, 0, 106921, 13750, 953796, 15267, -106870, 91603, 
00:05:07:74, 0, 105890, 13609, 956328, -152671, 137404, 99236, 
00:05:07:89, 0, 107171, 12984, 957187, -83969, -99236, 206106, 
00:05:07:101, 0, 107203, 13281, 954875, 61068, 0, 53435, 
00:05:07:113, 0, 107234, 13203, 954343, -22900, 53435, 76335, 
00:05:07:125, 0, 106937, 13265, 954046, 45801, -175572, 99236, 
00:05:07:136, 0, 106812, 12796, 953484, -175572, -114503, -15267, 
00:05:07:152, 0, 107125, 14312, 957015, 206106, -22900, 83969, 
00:05:07:164, 0, 105656, 14468, 953765, -106870, -221374, 114503, 
00:05:07:175, 0, 107031, 15078, 958468, 45801, 53435, 76335, 
00:05:07:214, 0, 108031, 13531, 955281, 106870, 122137, 91603, 
00:05:07:226, 0, 107578, 14468, 952468, -22900, 122137, 38167, 
00:05:07:238, 0, 107156, 14531, 957671, 30534, -53435, 122137, 
00:05:07:250, 0, 106953, 13187, 955093, -137404, -7633, 53435, 
00:05:07:265, 0, 108187, 14250, 956968, 106870, -167938, 53435, 
00:05:07:277, 0, 106234, 13328, 955953, 7633, -175572, 244274, 
00:05:07:289, 0, 108046, 14687, 957234, -7633, 76335, 76335, 
00:05:07:300, 0, 106718, 14187, 954765, -7633, 45801, 22900, 
00:05:07:312, 0, 105781, 14625, 954078, -91603, -129771, 145038, 
00:05:07:328, 0, 107703, 13578, 955296, 45801, 213740, 61068, 
00:05:07:339, 3424, 106531, 13250, 954390, 213740, 145038, 61068, 
00:05:07:351, 3439, 107062, 13859, 954890, -122137, -129771, 206106, 
00:05:07:363, 3441, 107484, 13500, 954703, 7633, -15267, 22900, 
00:05:07:375, 3440, 106312, 12953, 956687, 68702, 122137, 129771, 
00:05:07:390, 3421, 106328, 15703, 955484, -53435, 312977, -30534, 
00:05:07:402, 3438, 106718, 14625, 955812, 61068, 76335, 122137, 
00:05:07:414, 3423, 106531, 13656, 953265, 183206, 358778, -7633, 
00:05:07:425, 3423, 106281, 13140, 954906, 68702, -45801, -7633, 
00:05:07:453, 3439, 107828, 11390, 954453, 22900, 137404, 137404, 
00:05:07:464, 3420, 107531, 14687, 955343, 53435, 221374, 137404, 
00:05:07:476, 3422, 107500, 14437, 954562, 53435, 213740, -53435, 
00:05:07:488, 3441, 106500, 13171, 954953, -76335, 221374, 183206, 
00:05:07:500, 3421, 106562, 13828, 957453, 15267, 137404, 0, 
00:05:07:515, 3420, 106546, 14015, 956812, -106870, 167938, 206106, 
00:05:07:527, 3436, 107296, 14281, 954531, 137404, 290076, 22900, 
00:05:07:539, 3441, 106500, 15156, 956312, 83969, 99236, 114503, 
00:05:07:550, 3441, 106656, 12265, 957109, 76335, 297710, 22900, 
00:05:07:562, 3441, 107062, 14546, 956640, 61068, 267175, 38167, 
00:05:07:578, 3441, 107421, 12156, 955562, 53435, 251908, 45801, 
00:05:07:589, 3441, 107437, 12234, 955296, -83969, 366412, 22900, 
00:05:07:601, 3441, 106359, 13687, 954890, 114503, 198473, -38167, 
00:05:07:613, 3441, 107109, 13093, 954265, 114503, 328244, 91603, 
00:05:07:625, 3441, 106781, 14593, 955093, 114503, 129771, -7633, 
00:05:07:652, 3441, 105921, 13046, 955562, 167938, 251908, 106870, 
00:05:07:664, 3441, 107062, 12218, 953796, -7633, 45801, 99236, 
00:05:07:675, 3441, 106468, 13515, 955203, -76335, 183206, 53435, 
00:05:07:687, 0, 107921, 12375, 957843, 221374, 381679, 38167, 
00:05:07:703, 0, 106968, 11875, 955484, 68702, 419847, 22900, 
00:05:07:714, 0, 105609, 13421, 957328, 38167, 106870, -38167, 
00:05:07:726, 0, 107000, 11562, 956531, 137404, 274809, 61068, 
00:05:07:738, 0, 106359, 11250, 953328, 335877, 236641, 15267, 
00:05:07:750, 0, 106468, 11093, 954953, 76335, 53435, 61068, 
00:05:07:765, 0, 106937, 12250, 955875, 122137, 213740, -68702, 
00:05:07:777, 0, 106265, 12609, 957203, 274809, 206106, 145038, 
00:05:07:789, 0, 107265, 12250, 955937, 129771, 145038, 38167, 
00:05:07:800, 0, 106406, 12656, 950921, -38167, 167938, 91603, 
00:05:07:812, 0, 106890, 12968, 954750, 152671, 229007, 122137, 
00:05:07:851, 0, 106953, 12250, 953500, 0, 38167, 76335, 
00:05:07:890, 0, 106187, 11781, 953843, 83969, 61068, 45801, 
00:05:07:902, 0, 107046, 12609, 956093, 30534, -7633, 61068, 
00:05:07:914, 0, 106078, 12703, 958000, 76335, 38167, 99236, 
00:05:07:925, 0, 106781, 12140, 958750, 99236, 76335, 15267, 
00:05:07:937, 0, 106328, 11828, 956234, -15267, 53435, 0, 
00:05:07:953, 0, 107562, 11609, 957234, 45801, 152671, 53435, 
00:05:07:964, 0, 107500, 13828, 954656, -22900, 305343, 145038, 
00:05:07:976, 0, 107859, 13328, 954046, 61068, -91603, 61068, 
00:05:07:988, 0, 106375, 13156, 956890, -106870, -145038, -53435, 
00:05:08:00, 0, 106796, 13781, 956484, 198473, 15267, -22900, 
00:05:08:15, 0, 107437, 12687, 956796, -61068, 236641, 114503, 
00:05:08:27, 0, 107406, 12296, 955140, 53435, 251908, 7633, 
00:05:08:39, 0, 107562, 12625, 954046, 137404, -15267, -7633, 
00:05:08:50, 0, 106734, 11546, 957484, 129771, 106870, 53435, 
00:05:08:62, 0, 106750, 12765, 954640, -53435, 229007, 83969, 
00:05:08:78, 0, 107328, 12546, 955234, 45801, 15267, 91603, 
00:05:08:89, 0, 106203, 12484, 956343, 15267, 328244, 198473, 
00:05:08:113, 0, 107125, 11921, 956375, 68702, -7633, 206106, 
00:05:08:125, 0, 106671, 12015, 954500, 7633, -190839, 76335, 
00:05:08:140, 0, 107312, 13046, 957125, -145038, 22900, 206106, 
00:05:08:152, 0, 105765, 12375, 955140, 68702, -22900, 152671, 
00:05:08:164, 0, 107000, 12515, 956250, -7633, 30534, 122137, 
00:05:08:175, 0, 106968, 13515, 955843, 15267, 221374, 114503, 
00:05:08:187, 0, 106140, 12109, 955921, 30534, 160305, 152671, 
00:05:08:203, 0, 106843, 12187, 955968, -83969, 61068, 160305, 
00:05:08:214, 0, 106500, 12203, 955656, 106870, -38167, 7633, 
00:05:08:226, 0, 106390, 12937, 955968, -83969, 38167, 76335, 
00:05:08:238, 0, 108062, 12546, 956343, -22900, -68702, 198473, 
00:05:08:250, 0, 106937, 13000, 956109, 45801, -198473, 68702, 
00:05:08:265, 0, 107093, 13203, 957234, -7633, -267175, 99236, 
00:05:08:277, 0, 106281, 13234, 956140, 30534, 152671, 213740, 
00:05:08:289, 0, 106718, 13984, 955453, -53435, -83969, -22900, 
00:05:08:300, 0, 107015, 12750, 956421, 15267, -30534, 76335, 
00:05:08:312, 0, 107281, 12578, 954765, 114503, 122137, 122137, 
00:05:08:328, 0, 107312, 13359, 954953, 7633, -106870, 114503, 
00:05:08:339, 3423, 107437, 13000, 954765, -53435, 114503, 129771, 
00:05:08:351, 3439, 106437, 12953, 955265, 122137, 129771, 38167, 
00:05:08:363, 3422, 107656, 13781, 956296, -61068, 152671, 114503, 
00:05:08:375, 3422, 106781, 12953, 955203, 152671, 114503, 83969, 
00:05:08:390, 3422, 105640, 12328, 953843, 15267, 83969, 22900, 
00:05:08:414, 3440, 107265, 12875, 955937, 38167, 0, 183206, 
00:05:08:425, 3422, 107328, 13734, 955765, 53435, 335877, -15267, 
00:05:08:437, 3440, 108046, 14531, 955546, -76335, 236641, 206106, 
00:05:08:453, 3421, 106312, 12281, 955343, 61068, 91603, 7633, 
00:05:08:464, 3420, 106593, 12968, 955687, 53435, 305343, 76335, 
00:05:08:476, 3423, 107421, 13281, 956812, -22900, 358778, 76335, 
00:05:08:515, 3440, 106656, 13218, 953875, -68702, 236641, 53435, 
00:05:08:527, 3440, 107453, 12375, 954031, 106870, 389313, 76335, 
00:05:08:539, 3440, 107812, 11515, 952828, 53435, 99236, 68702, 
00:05:08:550, 3440, 107296, 12437, 954375, 145038, 145038, 61068, 
00:05:08:566, 3440, 107296, 13328, 954515, -22900, 251908, -15267, 
00:05:08:578, 3440, 108093, 12875, 955453, 83969, 175572, 0, 
00:05:08:589, 3440, 107453, 13562, 954640, 7633, 229007, 61068, 
00:05:08:601, 3440, 107187, 12234, 953015, 129771, 312977, 15267, 
00:05:08:613, 3440, 105125, 11906, 953156, 30534, 129771, 76335, 
00:05:08:628, 3440, 107343, 13046, 954015, 145038, 206106, 83969, 
00:05:08:640, 3440, 107296, 12281, 955062, -7633, -38167, 22900, 
00:05:08:652, 3440, 106875, 12421, 954484, 83969, -61068, 114503, 
00:05:08:664, 3440, 106593, 11984, 954375, 61068, 38167, 137404, 
00:05:08:675, 3440, 106515, 12906, 956734, 76335, 137404, 99236, 
00:05:08:691, 3440, 106750, 11796, 954125, -61068, 106870, 190839, 
00:05:08:703, 3440, 106421, 12187, 955968, 236641, 129771, 83969, 
00:05:08:714, 3440, 106578, 12625, 955734, 76335, 114503, 45801, 
00:05:08:726, 3440, 107125, 12984, 956250, -91603, 53435, 45801, 
00:05:08:753, 0, 107656, 13046, 954093, 53435, 61068, 190839, 
00:05:08:765, 0, 107312, 12156, 955375, -91603, -53435, 61068, 
00:05:08:777, 0, 107015, 13437, 955062, 91603, 251908, 7633, 
00:05:08:789, 0, 106546, 13484, 955968, -38167, -114503, 129771, 
00:05:08:800, 0, 107375, 13718, 955687, 145038, 213740, 91603, 
00:05:08:816, 0, 107125, 14015, 954031, 76335, 366412, 7633, 
00:05:08:828, 0, 106156, 13171, 958328, 53435, 236641, 83969, 
00:05:08:839, 0, 106453, 13031, 953656, 160305, 160305, 45801, 
00:05:08:851, 0, 106984, 13078, 956703, 160305, 206106, -38167, 
00:05:08:863, 0, 107328, 13328, 953156, 259542, 488549, 137404, 
00:05:08:878, 0, 106640, 13437, 959640, -22900, 541984, -30534, 
00:05:08:890, 0, 106921, 14687, 957546, 297710, 374045, -22900, 
00:05:08:902, 0, 103906, 15140, 972968, 167938, 702290, -53435, 
00:05:08:914, 0, 106718, 12750, 951937, 183206, 564885, -129771, 
00:05:08:925, 0, 110093, 15062, 958828, 267175, 763359, -30534, 
00:05:08:941, 0, 105250, 6390, 945718, 114503, 702290, -15267, 
00:05:08:953, 0, 108562, 8968, 950703, 221374, 595420, -15267, 
00:05:08:964, 0, 107359, 10343, 951156, 213740, 511450, 45801, 
00:05:08:976, 0, 106140, 10468, 956015, 274809, 335877, 114503, 
00:05:08:988, 0, 107437, 9312, 956156, 152671, 198473, 38167, 
00:05:09:03, 0, 106234, 10234, 953828, 190839, -61068, -45801, 
00:05:09:15, 0, 105593, 10515, 954515, 229007, 152671, 175572, 
00:05:09:27, 0, 106562, 13062, 958078, 99236, 236641, 0, 
00:05:09:39, 0, 106312, 10281, 956828, 22900, -53435, 160305, 
00:05:09:50, 0, 106187, 11781, 956359, 22900, -137404, 0, 
00:05:09:66, 0, 106437, 10328, 954531, -7633, -229007, 213740, 
00:05:09:78, 0, 106078, 10765, 955328, 167938, -251908, 244274, 
00:05:09:89, 0, 106703, 11125, 954812, 76335, -244274, 190839, 
00:05:09:101, 0, 107171, 11468, 956359, 83969, -22900, 99236, 
00:05:09:140, 0, 106515, 11921, 954250, 53435, 251908, -30534, 
00:05:09:152, 0, 106328, 11640, 954468, 45801, 389313, 99236, 
00:05:09:175, 0, 105390, 10765, 954718, 229007, -61068, 167938, 
00:05:09:191, 0, 106375, 11640, 953046, 114503, 15267, 76335, 
00:05:09:203, 0, 106062, 10093, 954312, 68702, 22900, 45801, 
00:05:09:214, 0, 106593, 9921, 954796, 15267, 0, 145038, 
00:05:09:226, 0, 106390, 10078, 957640, 45801, 251908, -61068, 
00:05:09:238, 0, 106546, 11578, 962062, 53435, 351145, 0, 
00:05:09:253, 0, 106031, 11765, 954500, 83969, 259542, 0, 
00:05:09:265, 0, 106093, 9453, 958203, 7633, 198473, 190839, 
00:05:09:277, 0, 105484, 11687, 956234, 7633, 30534, -91603, 
00:05:09:289, 0, 106453, 10546, 955125, 190839, 175572, 160305, 
00:05:09:300, 0, 106656, 11687, 955359, 160305, 145038, 129771, 
00:05:09:316, 0, 105625, 11640, 955562, 30534, 274809, 91603, 
00:05:09:328, 0, 107296, 10296, 954843, 0, 351145, 61068, 
00:05:09:339, 0, 105875, 10046, 956953, 129771, 328244, 53435, 
00:05:09:351, 0, 106484, 10421, 953437, -106870, 236641, 7633, 
00:05:09:363, 0, 106484, 10515, 954000, 61068, 274809, 53435, 
00:05:09:390, 0, 105453, 11531, 954218, 221374, 221374, 38167, 
00:05:09:402, 0, 106281, 10625, 956328, 45801, 458015, -53435, 
00:05:09:414, 3421, 106375, 9421, 956890, 106870, 419847, -38167, 
00:05:09:425, 3440, 106734, 11140, 954578, 7633, 129771, -15267, 
00:05:09:441, 3422, 107171, 9890, 954203, 7633, 435114, 83969, 
00:05:09:453, 3424, 107000, 9687, 955171, 206106, 76335, 129771, 
00:05:09:464, 3440, 105687, 9687, 958218, 83969, 38167, 122137, 
00:05:09:476, 3421, 106890, 13125, 955453, 213740, -7633, 53435, 
00:05:09:488, 3423, 104640, 10593, 955312, 137404, 106870, 53435, 
00:05:09:503, 3441, 105500, 11640, 954484, 68702, 267175, 160305, 
00:05:09:515, 3441, 107484, 6546, 958796, 160305, 68702, 7633, 
00:05:09:527, 3419, 109515, 13046, 957390, 91603, 496183, 91603, 
00:05:09:539, 9482, 106890, 11234, 955484, -7633, 160305, 53435, 
00:05:09:550, 9482, 103437, 6468, 955031, 30534, 320610, 22900, 
00:05:09:566, 9482, 107343, 8796, 956328, 38167, 160305, -7633, 
00:05:09:578, 9482, 102937, 13796, 955843, 0, 7633, 213740, 
00:05:09:589, 9482, 109234, 8515, 959953, -15267, -175572, 7633, 
00:05:09:601, 9482, 108093, 12765, 955421, 91603, 206106, 45801, 
00:05:09:613, 9482, 109218, 10640, 958546, 99236, 122137, 129771, 
00:05:09:628, 9482, 108078, 9390, 958625, -22900, 114503, 38167, 
00:05:09:640, 9482, 108187, 9390, 950328, 22900, 412213, 91603, 
00:05:09:652, 9482, 106921, 10281, 960203, 0, 175572, 38167, 
00:05:09:664, 9482, 106656, 7406, 952578, 7633, 99236, 137404, 
00:05:09:675, 9482, 107218, 10687, 959953, -53435, -465648, 83969, 
00:05:09:691, 9482, 107296, 8125, 952812, 114503, -473282, 160305, 
00:05:09:703, 9482, 107343, 11609, 956640, -45801, -305343, 99236, 
