Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:05:05:238, 0, -91734, -124171, 992500, -152671, -2404580, -167938, 
00:05:05:250, 0, -92312, -125328, 992140, 53435, -2122138, -83969, 
00:05:05:265, 0, -93250, -126187, 992296, 7633, -1931298, -206106, 
00:05:05:277, 0, -91984, -124734, 990937, -129771, -1923664, -114503, 
00:05:05:289, 0, -92703, -122937, 990390, 38167, -1404580, -45801, 
00:05:05:300, 0, -93125, -124156, 989968, -137404, -1091603, 7633, 
00:05:05:316, 0, -92390, -122453, 992750, 160305, -1282443, -145038, 
00:05:05:328, 0, -92687, -122515, 991187, 61068, -854962, -83969, 
00:05:05:339, 0, -93109, -123703, 991031, -358778, -511450, 61068, 
00:05:05:363, 0, -91750, -124796, 990484, -91603, -351145, 145038, 
00:05:05:378, 0, -91875, -123468, 989421, -76335, -99236, -106870, 
00:05:05:390, 0, -91500, -124531, 988109, 83969, -473282, -53435, 
00:05:05:402, 0, -90765, -124093, 990359, -68702, -587786, 53435, 
00:05:05:414, 0, -90765, -123750, 989296, -290076, -725191, -106870, 
00:05:05:425, 0, -90906, -123187, 988968, -38167, -625954, 76335, 
00:05:05:441, 0, -91156, -122765, 990203, 76335, -839694, -106870, 
00:05:05:453, 0, -89906, -121765, 990765, -145038, -465648, -45801, 
00:05:05:464, 0, -90625, -122828, 990140, -244274, -625954, -53435, 
00:05:05:476, 0, -90812, -122000, 990468, 22900, -580152, -137404, 
00:05:05:488, 0, -91140, -121984, 990828, -76335, -702290, 76335, 
00:05:05:503, 0, -90578, -122140, 989281, -7633, -114503, -53435, 
00:05:05:515, 0, -92093, -122406, 991437, -167938, -480916, -68702, 
00:05:05:527, 0, -91890, -122796, 990421, -244274, -274809, -114503, 
00:05:05:539, 0, -90859, -122500, 990421, -183206, -351145, -129771, 
00:05:05:550, 0, -91109, -123093, 990578, 38167, -129771, -15267, 
00:05:05:566, 0, -91093, -122640, 990890, -61068, -610687, 22900, 
00:05:05:578, 0, -92859, -119437, 995781, -305343, -1007633, -53435, 
00:05:05:589, 0, -92218, -122875, 990109, -22900, -435114, -129771, 
00:05:05:601, 0, -76687, -189906, 975078, -122137, -923664, -22900, 
00:05:05:613, 0, -93906, -95140, 983515, 1366412, -916030, -145038, 
00:05:05:628, 0, -89718, -124718, 988187, 175572, -1877863, -160305, 
00:05:05:640, 0, -91250, -120390, 991093, 175572, -2091603, -99236, 
00:05:05:652, 0, -90406, -119328, 994046, 274809, -2618321, -167938, 
00:05:05:664, 0, -92296, -116859, 994296, 290076, -2450382, -244274, 
00:05:05:675, 0, -91203, -118765, 991968, 129771, -2076336, -145038, 
00:05:05:691, 0, -91468, -116578, 992453, 175572, -2274809, -198473, 
00:05:05:703, 0, -93296, -119093, 990828, 145038, -2068702, -160305, 
00:05:05:714, 0, -93171, -117671, 990906, 61068, -2213741, -99236, 
00:05:05:738, 0, -95468, -121390, 986156, -45801, -2030534, 38167, 
00:05:05:753, 0, -93453, -112437, 991343, -38167, -2045802, -198473, 
00:05:05:765, 0, -93203, -113312, 995187, 99236, -1778626, -30534, 
00:05:05:777, 0, -92343, -114031, 992343, -99236, -908397, 45801, 
00:05:05:800, 0, -92828, -114375, 994296, -38167, -129771, 99236, 
00:05:05:816, 0, -92703, -114562, 988875, 137404, 625954, 152671, 
00:05:05:828, 0, -90140, -159703, 944687, -282442, 480916, 61068, 
00:05:05:839, 0, -90593, -116953, 963687, 7633, 572519, 7633, 
00:05:05:851, 0, -93843, -114062, 992500, -129771, 229007, 68702, 
00:05:05:863, 0, -93640, -116703, 985281, 68702, 816794, 61068, 
00:05:05:878, 0, -94375, -116843, 989218, -190839, 671755, 145038, 
00:05:05:890, 0, -94062, -117343, 989265, 0, 1061069, 152671, 
00:05:05:902, 0, -93281, -116937, 989203, -61068, 610687, 99236, 
00:05:05:914, 0, -93609, -117734, 990609, -160305, 664122, 236641, 
00:05:05:925, 0, -93062, -117218, 989781, 61068, 564885, 0, 
00:05:05:941, 0, -93437, -116937, 989859, -61068, 740458, -61068, 
00:05:05:953, 0, -93062, -117203, 991343, -183206, 396946, 99236, 
00:05:05:964, 0, -93109, -117703, 990656, -68702, 580152, 68702, 
00:05:05:976, 0, -93187, -117406, 992187, -15267, 687023, 45801, 
00:05:05:988, 0, -93437, -118328, 989968, -335877, 519084, 7633, 
00:05:06:03, 0, -93703, -117750, 989093, -290076, 496183, 38167, 
00:05:06:15, 0, -93921, -117937, 989796, -61068, 603053, 38167, 
00:05:06:27, 0, -93296, -118359, 988078, -297710, 404580, -68702, 
00:05:06:39, 0, -92703, -118406, 991812, -167938, 534351, 30534, 
00:05:06:50, 0, -92203, -117265, 991734, -244274, -76335, -99236, 
00:05:06:66, 0, -92921, -118250, 992921, -91603, 45801, 91603, 
00:05:06:89, 0, -91562, -119171, 991734, 61068, 15267, 0, 
00:05:06:101, 0, -92203, -117625, 992484, -152671, 15267, -129771, 
00:05:06:113, 0, -91625, -119015, 991812, -114503, -167938, -68702, 
00:05:06:128, 0, -91734, -118234, 991328, -91603, 122137, -45801, 
00:05:06:140, 0, -91687, -118687, 991500, -114503, -99236, -22900, 
00:05:06:152, 0, -91640, -117296, 991484, 167938, -534351, -160305, 
00:05:06:164, 0, -91937, -118156, 991328, -152671, -503816, 7633, 
00:05:06:175, 0, -92093, -117421, 992640, -45801, -740458, -22900, 
00:05:06:191, 0, -93125, -114890, 998109, -152671, -641221, 0, 
00:05:06:203, 0, -92921, -116328, 990531, -244274, -694656, 7633, 
00:05:06:214, 0, -93656, -116609, 990093, -167938, -480916, 53435, 
00:05:06:226, 0, -93500, -116671, 990578, -206106, -694656, 114503, 
00:05:06:238, 0, -94421, -115828, 990375, -259542, -183206, 45801, 
00:05:06:253, 0, -93296, -116250, 991796, -297710, -274809, 15267, 
00:05:06:265, 0, -94859, -116468, 991484, -312977, -7633, -15267, 
00:05:06:277, 0, -93687, -115625, 993187, -83969, 83969, -175572, 
00:05:06:289, 0, -93437, -116125, 992843, -53435, 229007, 53435, 
00:05:06:300, 0, -93468, -116421, 991343, -198473, 206106, -83969, 
00:05:06:339, 0, -92937, -116546, 989500, -137404, 320610, 53435, 
00:05:06:351, 0, -92562, -117125, 991515, -198473, 320610, 15267, 
00:05:06:363, 0, -92953, -117250, 991140, -160305, 114503, 38167, 
00:05:06:378, 0, -92937, -117000, 991656, 106870, -160305, 22900, 
00:05:06:390, 0, -93218, -117234, 991046, -68702, 0, -61068, 
00:05:06:402, 0, -92343, -116312, 991078, -7633, 68702, 30534, 
00:05:06:414, 0, -93937, -117187, 991546, -206106, 351145, 68702, 
00:05:06:425, 0, -93187, -116875, 990718, -91603, 305343, -22900, 
00:05:06:441, 0, -93187, -117890, 989859, -83969, -30534, 45801, 
00:05:06:453, 0, -94406, -116812, 991125, -22900, 91603, 45801, 
00:05:06:464, 0, -92078, -116937, 993000, -106870, -15267, -61068, 
00:05:06:476, 0, -92218, -117562, 990640, -76335, -30534, 213740, 
00:05:06:503, 0, -92906, -117640, 989968, -99236, 152671, -91603, 
00:05:06:515, 0, -92859, -117890, 991562, -38167, -61068, 160305, 
00:05:06:527, 0, -93328, -117437, 991718, 53435, -68702, -91603, 
00:05:06:539, 0, -92578, -117546, 991625, -99236, 15267, 129771, 
00:05:06:550, 0, -92046, -117281, 990453, -145038, -244274, -30534, 
00:05:06:566, 0, -92375, -117921, 991093, -38167, -83969, 99236, 
00:05:06:578, 0, -92718, -118046, 991125, -68702, 274809, 83969, 
00:05:06:589, 0, -93578, -117281, 990703, 68702, 328244, 114503, 
00:05:06:601, 0, -91984, -118140, 990953, -183206, 91603, 30534, 
00:05:06:617, 0, -92781, -117875, 990609, -343511, 30534, -68702, 
00:05:06:628, 0, -93328, -116750, 991437, -7633, 503816, 76335, 
00:05:06:652, 0, -92781, -118421, 990546, -305343, 183206, 152671, 
00:05:06:664, 0, -92421, -117109, 991875, 53435, 419847, 122137, 
00:05:06:679, 0, -92515, -117953, 992578, 45801, 496183, 53435, 
00:05:06:691, 0, -92140, -118453, 991171, -152671, 603053, -30534, 
00:05:06:703, 0, -92515, -118390, 990265, -22900, 396946, 22900, 
00:05:06:714, 0, -92296, -118546, 991375, -137404, 198473, -45801, 
00:05:06:726, 0, -92765, -118500, 990937, 45801, 816794, 0, 
00:05:06:742, 0, -92468, -117937, 990531, -91603, 427481, -61068, 
00:05:06:753, 0, -92953, -119000, 991968, 0, 458015, 183206, 
00:05:06:765, 0, -92500, -118031, 990875, -198473, 480916, 68702, 
00:05:06:777, 0, -92250, -119343, 989812, -7633, 351145, 7633, 
00:05:06:789, 0, -91218, -118296, 989843, -30534, 465648, 106870, 
00:05:06:804, 0, -92656, -118890, 990031, 68702, 76335, -68702, 
00:05:06:816, 0, -92578, -118953, 992156, -167938, 76335, 0, 
00:05:06:839, 0, -91796, -118328, 991453, 0, 251908, -99236, 
00:05:06:851, 0, -92406, -118031, 991906, 68702, 61068, 122137, 
00:05:06:867, 0, -92078, -117828, 992140, -137404, 30534, 114503, 
00:05:06:878, 0, -92968, -118218, 990765, -22900, -267175, 190839, 
00:05:06:890, 0, -93109, -118687, 990546, 61068, 15267, -30534, 
00:05:06:902, 0, -93500, -118828, 990250, -213740, 0, -15267, 
00:05:06:914, 0, -92593, -118828, 991171, -160305, -53435, 106870, 
00:05:06:929, 0, -91281, -119218, 990953, 7633, 213740, -175572, 
00:05:06:953, 0, -92296, -118265, 990406, 0, -22900, -160305, 
00:05:06:964, 0, -92015, -118578, 991531, 53435, 137404, -15267, 
00:05:06:976, 0, -92671, -118093, 991640, -160305, -137404, -45801, 
00:05:06:992, 0, -92265, -119203, 991000, -198473, -99236, 83969, 
00:05:07:03, 0, -92968, -117687, 990703, 0, -76335, -61068, 
00:05:07:15, 0, -92609, -119890, 988656, -290076, 61068, -83969, 
00:05:07:27, 0, -92906, -119078, 989656, -61068, -480916, -45801, 
00:05:07:39, 0, -92625, -118437, 990734, 45801, -274809, -99236, 
00:05:07:54, 0, -92968, -119265, 991843, -190839, -671755, 76335, 
00:05:07:66, 0, -92859, -118484, 990390, -229007, -725191, -30534, 
00:05:07:78, 0, -92718, -117984, 990359, 30534, -1083969, -259542, 
00:05:07:89, 0, -92421, -117718, 991531, -38167, -992366, 68702, 
00:05:07:101, 0, -91843, -116625, 991406, 38167, -923664, -99236, 
00:05:07:117, 0, -93640, -116000, 990625, -38167, -1000000, 15267, 
00:05:07:128, 0, -91890, -117000, 991921, -30534, -832061, 22900, 
00:05:07:140, 0, -93500, -116640, 991468, -251908, -1244275, -206106, 
00:05:07:152, 0, -91890, -115515, 990656, -91603, -801526, 45801, 
00:05:07:164, 0, -93218, -115828, 992531, -91603, -1343511, -76335, 
00:05:07:191, 0, -93046, -114453, 990609, -145038, -488549, -160305, 
00:05:07:203, 0, -92093, -114906, 992875, -198473, -412213, 145038, 
00:05:07:214, 0, -92265, -115281, 993171, 61068, 68702, -99236, 
00:05:07:226, 0, -92453, -114562, 992234, 7633, 61068, -61068, 
00:05:07:242, 0, -93125, -114671, 992375, -7633, 511450, 68702, 
00:05:07:253, 0, -92828, -114796, 990515, 7633, 412213, 38167, 
00:05:07:265, 0, -92609, -115640, 990578, -53435, 328244, 76335, 
00:05:07:277, 0, -91531, -115437, 991968, 45801, 740458, 106870, 
00:05:07:289, 0, -92015, -117687, 990515, -15267, 557252, 76335, 
00:05:07:304, 0, -91375, -117140, 990562, -91603, 114503, 68702, 
00:05:07:316, 0, -92515, -117390, 990609, -229007, 259542, -7633, 
00:05:07:328, 0, -92937, -117015, 990859, 129771, 404580, 22900, 
00:05:07:339, 0, -92984, -116218, 989296, -129771, 22900, 61068, 
00:05:07:351, 0, -92531, -115953, 991546, -106870, 221374, -30534, 
00:05:07:367, 3422, -92812, -116203, 990859, 22900, -267175, 53435, 
00:05:07:378, 3439, -92703, -116421, 990593, 7633, 122137, -114503, 
00:05:07:390, 3437, -92500, -115906, 992609, -122137, -282442, 122137, 
00:05:07:402, 3438, -91875, -115500, 990921, -190839, 190839, 22900, 
00:05:07:414, 3423, -92562, -115781, 991890, -45801, -404580, -53435, 
00:05:07:429, 3438, -92562, -113453, 990500, -152671, -152671, 0, 
00:05:07:441, 3438, -91921, -115921, 992234, -152671, 450381, 15267, 
00:05:07:453, 3424, -91468, -115328, 992171, 76335, 152671, 53435, 
00:05:07:464, 3423, -92875, -114234, 992062, 7633, 320610, 76335, 
00:05:07:476, 3438, -92562, -115609, 990750, 129771, 419847, 38167, 
00:05:07:492, 3437, -91984, -117562, 990875, 38167, 717557, -15267, 
00:05:07:503, 3423, -91593, -116765, 991796, 7633, 1015267, -99236, 
00:05:07:527, 3436, -93093, -115921, 994671, 145038, 893130, -7633, 
00:05:07:539, 3422, -91671, -116125, 992812, 106870, 748091, -38167, 
00:05:07:566, 3422, -92250, -117750, 990640, 45801, 580152, 15267, 
00:05:07:578, 3422, -91921, -118968, 990906, 83969, 335877, 15267, 
00:05:07:589, 3422, -92140, -118187, 991171, -45801, 633587, 15267, 
00:05:07:601, 3422, -91812, -117390, 990281, 30534, 312977, 30534, 
00:05:07:617, 3422, -91109, -117515, 990734, -160305, 274809, -45801, 
00:05:07:628, 3422, -91921, -117906, 990734, 45801, 175572, 22900, 
00:05:07:640, 3422, -93718, -117640, 990671, -152671, -282442, 129771, 
00:05:07:652, 3422, -92468, -117187, 992359, -106870, 76335, 45801, 
00:05:07:664, 3422, -91968, -117515, 991875, -91603, 99236, 22900, 
00:05:07:679, 3422, -92640, -116250, 992546, 22900, -76335, 137404, 
00:05:07:691, 3422, -91828, -115921, 991000, -7633, 824427, 0, 
00:05:07:703, 3422, -92328, -117578, 990859, -114503, 404580, -30534, 
00:05:07:714, 0, -94171, -117875, 991203, -61068, 801526, 38167, 
00:05:07:726, 0, -92531, -117484, 991062, -53435, 488549, 53435, 
00:05:07:742, 0, -93171, -118359, 990984, 0, 465648, -15267, 
00:05:07:753, 0, -93875, -117343, 991937, -99236, 625954, -30534, 
00:05:07:765, 0, -92859, -117984, 992359, -76335, 679389, 83969, 
00:05:07:777, 0, -92203, -118890, 991437, -167938, 1045801, 167938, 
00:05:07:789, 0, -92968, -119500, 990140, -198473, 755725, 45801, 
00:05:07:804, 0, -92968, -118781, 991015, -167938, 1022901, 30534, 
00:05:07:816, 0, -92796, -117828, 991734, -61068, 923664, 145038, 
00:05:07:828, 0, -93203, -119453, 990703, 7633, 923664, 38167, 
00:05:07:839, 0, -93953, -119484, 991375, -38167, 1381679, 7633, 
00:05:07:851, 0, -93531, -119296, 990859, -91603, 877862, 160305, 
00:05:07:878, 0, -93000, -120406, 992390, -91603, 1488550, 53435, 
00:05:07:914, 0, -92750, -122968, 988812, 53435, 1572519, 53435, 
00:05:07:929, 0, -91828, -123218, 990000, -167938, 1503817, 53435, 
00:05:07:941, 0, -91843, -122000, 989265, -76335, 1412214, 0, 
00:05:07:953, 0, -92140, -123781, 988968, -38167, 793893, -114503, 
00:05:07:964, 0, -91828, -123093, 988750, 0, 969465, 145038, 
00:05:07:980, 0, -91609, -123562, 989453, -122137, 763359, 45801, 
00:05:07:992, 0, -91468, -124031, 989093, 53435, 519084, -91603, 
00:05:08:03, 0, -92093, -123234, 990359, -183206, 251908, -7633, 
00:05:08:15, 0, -92187, -123515, 989265, -38167, 183206, -91603, 
00:05:08:27, 0, -92328, -122375, 987921, -91603, -83969, 22900, 
00:05:08:42, 0, -91812, -123218, 988656, -160305, -458015, 38167, 
00:05:08:54, 0, -92515, -123546, 989312, -236641, -488549, -61068, 
00:05:08:66, 0, -92125, -121890, 989984, -53435, -679389, 68702, 
00:05:08:78, 0, -92312, -121656, 990656, -99236, -885496, -15267, 
00:05:08:89, 0, -91406, -121875, 990250, -206106, -702290, -221374, 
00:05:08:105, 0, -91734, -122546, 989859, -305343, -900763, 7633, 
00:05:08:117, 0, -92406, -121343, 990718, 61068, -938931, 0, 
00:05:08:140, 0, -92625, -120843, 990343, 38167, -671755, -38167, 
00:05:08:152, 0, -92765, -120843, 991781, -68702, -534351, -190839, 
00:05:08:167, 0, -91625, -121406, 991406, 106870, -412213, 22900, 
00:05:08:179, 0, -92437, -120078, 991218, -145038, -580152, 83969, 
00:05:08:191, 0, -91765, -120546, 990906, 83969, -122137, -7633, 
00:05:08:203, 0, -92015, -121343, 990750, -61068, -305343, -129771, 
00:05:08:214, 0, -92281, -120468, 988812, -106870, -480916, -61068, 
00:05:08:230, 0, -92609, -121359, 989687, 7633, -625954, 0, 
00:05:08:242, 0, -92828, -121078, 990046, -236641, -435114, 7633, 
00:05:08:253, 0, -91921, -120218, 990359, -167938, -625954, -22900, 
00:05:08:265, 0, -92765, -121265, 989531, -190839, -717557, -122137, 
00:05:08:277, 0, -93453, -120062, 991171, -290076, -633587, -83969, 
00:05:08:292, 0, -91921, -120015, 990921, -114503, -961832, -30534, 
00:05:08:316, 0, -92312, -118718, 990640, 30534, -725191, 0, 
00:05:08:328, 0, -92609, -118296, 992125, -175572, -557252, 0, 
00:05:08:339, 0, -92234, -117906, 991484, -129771, -274809, -122137, 
00:05:08:355, 3437, -92921, -117671, 991953, -122137, -229007, -7633, 
00:05:08:367, 3423, -92781, -118437, 992890, -137404, -68702, -106870, 
00:05:08:378, 3437, -92640, -118859, 991906, -175572, -15267, 15267, 
00:05:08:390, 3438, -92625, -118625, 991640, 38167, 511450, -114503, 
00:05:08:402, 3424, -93562, -119328, 991515, -91603, 541984, 122137, 
00:05:08:417, 3437, -91671, -120078, 991531, -190839, 877862, 61068, 
00:05:08:429, 3438, -91593, -119421, 991000, -198473, 793893, 137404, 
00:05:08:441, 3423, -92390, -119296, 990734, -137404, 801526, 114503, 
00:05:08:453, 3422, -91906, -119843, 990562, -53435, 923664, 122137, 
00:05:08:464, 3437, -93140, -121203, 990390, -7633, 1114504, 30534, 
00:05:08:480, 3423, -92500, -121812, 990125, -91603, 717557, 7633, 
00:05:08:492, 3424, -93187, -121468, 990015, -61068, 610687, 99236, 
00:05:08:503, 3437, -92468, -121265, 990375, -61068, 183206, -76335, 
00:05:08:515, 3424, -91828, -121453, 991093, 106870, 419847, 91603, 
00:05:08:527, 3424, -92328, -120640, 990515, -145038, 541984, 15267, 
00:05:08:542, 3438, -93593, -120500, 991953, -267175, 419847, 129771, 
00:05:08:554, 3438, -92875, -121187, 989078, 30534, 381679, 68702, 
00:05:08:566, 3438, -92125, -121796, 991234, -68702, 587786, 30534, 
00:05:08:589, 3438, -92828, -121765, 990234, -190839, 450381, 68702, 
00:05:08:605, 3438, -93406, -121796, 990984, -15267, 618320, 15267, 
00:05:08:617, 3438, -92718, -121500, 992531, 15267, 99236, 22900, 
00:05:08:628, 3438, -92406, -121187, 989531, -106870, 290076, -53435, 
00:05:08:640, 3438, -91703, -121921, 991578, -7633, 427481, 114503, 
00:05:08:652, 3438, -92500, -120734, 990890, -137404, 198473, -106870, 
00:05:08:667, 3438, -92328, -122609, 990921, -145038, 374045, 183206, 
00:05:08:679, 3438, -92312, -121593, 989750, -122137, 38167, -38167, 
00:05:08:691, 3438, -92156, -121687, 990953, -129771, -206106, 198473, 
00:05:08:703, 0, -92187, -121890, 990843, 0, 83969, -30534, 
00:05:08:742, 0, -92109, -121703, 990578, -175572, -68702, 45801, 
00:05:08:753, 0, -91546, -121656, 991000, -114503, -83969, -61068, 
00:05:08:765, 0, -91921, -121796, 991500, -7633, 53435, 0, 
00:05:08:777, 0, -91984, -121703, 990015, 30534, -68702, -7633, 
00:05:08:792, 0, -92765, -122046, 990421, -114503, 15267, 7633, 
00:05:08:804, 0, -92578, -121828, 990187, -30534, -38167, -30534, 
00:05:08:816, 0, -92625, -121437, 990328, -68702, -99236, 22900, 
00:05:08:828, 0, -93093, -121015, 991546, -83969, 91603, 7633, 
00:05:08:839, 0, -91921, -121578, 991234, -152671, 83969, -83969, 
00:05:08:855, 0, -92515, -121828, 990718, 22900, 251908, 68702, 
00:05:08:867, 0, -92421, -121140, 989515, -99236, 99236, -15267, 
00:05:08:878, 0, -90968, -122546, 990984, -213740, -61068, -61068, 
00:05:08:890, 0, -92406, -122656, 990687, -99236, 183206, 129771, 
00:05:08:902, 0, -92265, -122531, 990468, 0, 129771, 38167, 
00:05:08:917, 0, -92890, -121109, 991234, -274809, -91603, 22900, 
00:05:08:929, 0, -91906, -121515, 989109, -53435, 38167, 76335, 
00:05:08:941, 0, -92953, -121609, 991390, -114503, 282442, -53435, 
00:05:08:953, 0, -92890, -122343, 990468, -68702, -30534, 30534, 
00:05:08:964, 0, -92828, -121359, 990203, -221374, 38167, 53435, 
00:05:08:980, 0, -93156, -121140, 989875, -15267, -30534, -129771, 
00:05:08:992, 0, -92375, -121750, 990046, 76335, 404580, 22900, 
00:05:09:03, 0, -92828, -123312, 989375, -183206, 290076, 7633, 
00:05:09:15, 0, -91203, -123531, 989187, -45801, 53435, -114503, 
00:05:09:27, 0, -92031, -123171, 989281, 91603, -396946, -68702, 
00:05:09:54, 0, -90718, -122375, 990781, -213740, -557252, -106870, 
